,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,group
4721,6.0,313,297.0,12,1,0,7.0,8.0,8.0,8.0,6.0,25.0,25.0,15.0,15.0,10.0,10.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,2
4722,6.0,313,298.0,12,1,0,7.0,8.0,8.0,8.0,6.0,10.0,30.0,20.0,10.0,15.0,15.0,4.0,6.0,7.0,5.0,7.0,5.0,7.0,2
4725,6.0,313,301.0,12,1,0,7.0,8.0,8.0,8.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,8.0,9.0,8.0,8.0,5.0,8.0,2
4726,6.0,313,302.0,12,1,0,7.0,8.0,8.0,8.0,6.0,50.0,5.0,20.0,10.0,5.0,10.0,3.0,6.0,4.0,8.0,6.0,5.0,4.0,2
4727,6.0,313,303.0,12,1,1,7.0,8.0,8.0,8.0,6.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,9.0,8.0,9.0,6.0,9.0,2
4728,6.0,313,304.0,12,1,0,7.0,8.0,8.0,8.0,6.0,5.0,20.0,25.0,25.0,15.0,10.0,6.0,8.0,7.0,8.0,6.0,6.0,7.0,2
4747,8.0,315,295.0,12,1,0,6.0,10.0,8.0,6.0,7.0,10.0,18.0,20.0,16.0,16.0,20.0,7.0,7.0,9.0,7.0,4.0,3.0,6.0,2
4748,8.0,315,296.0,12,1,0,6.0,10.0,8.0,6.0,7.0,15.0,20.0,35.0,15.0,5.0,10.0,7.0,8.0,8.0,4.0,4.0,4.0,8.0,2
4749,8.0,315,297.0,12,1,0,6.0,10.0,8.0,6.0,7.0,25.0,25.0,15.0,15.0,10.0,10.0,6.0,8.0,8.0,6.0,3.0,4.0,6.0,2
4750,8.0,315,298.0,12,1,0,6.0,10.0,8.0,6.0,7.0,10.0,30.0,20.0,10.0,15.0,15.0,8.0,7.0,9.0,8.0,3.0,5.0,7.0,2
4752,8.0,315,300.0,12,1,0,6.0,10.0,8.0,6.0,7.0,15.0,20.0,25.0,15.0,15.0,10.0,5.0,9.0,9.0,6.0,6.0,3.0,6.0,2
4753,8.0,315,301.0,12,1,0,6.0,10.0,8.0,6.0,7.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,8.0,8.0,7.0,7.0,3.0,6.0,2
4754,8.0,315,302.0,12,1,0,6.0,10.0,8.0,6.0,7.0,50.0,5.0,20.0,10.0,5.0,10.0,2.0,8.0,6.0,4.0,7.0,2.0,4.0,2
4755,8.0,315,303.0,12,1,0,6.0,10.0,8.0,6.0,7.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,7.0,7.0,6.0,3.0,6.0,2
4756,8.0,315,304.0,12,1,0,6.0,10.0,8.0,6.0,7.0,5.0,20.0,25.0,25.0,15.0,10.0,7.0,9.0,8.0,8.0,3.0,3.0,6.0,2
4761,9.0,316,295.0,12,1,0,6.0,8.0,8.0,7.0,9.0,10.0,18.0,20.0,16.0,16.0,20.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,2
4762,9.0,316,296.0,12,1,1,6.0,8.0,8.0,7.0,9.0,15.0,20.0,35.0,15.0,5.0,10.0,6.0,8.0,8.0,8.0,7.0,5.0,6.0,2
4763,9.0,316,297.0,12,1,1,6.0,8.0,8.0,7.0,9.0,25.0,25.0,15.0,15.0,10.0,10.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,2
4764,9.0,316,298.0,12,1,0,6.0,8.0,8.0,7.0,9.0,10.0,30.0,20.0,10.0,15.0,15.0,5.0,6.0,5.0,4.0,4.0,3.0,3.0,2
4766,9.0,316,300.0,12,1,1,6.0,8.0,8.0,7.0,9.0,15.0,20.0,25.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,2
4767,9.0,316,301.0,12,1,0,6.0,8.0,8.0,7.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,8.0,4.0,5.0,3.0,3.0,2
4768,9.0,316,302.0,12,1,0,6.0,8.0,8.0,7.0,9.0,50.0,5.0,20.0,10.0,5.0,10.0,4.0,5.0,6.0,8.0,7.0,6.0,5.0,2
4769,9.0,316,303.0,12,1,0,6.0,8.0,8.0,7.0,9.0,20.0,25.0,25.0,10.0,15.0,5.0,6.0,5.0,6.0,6.0,3.0,3.0,4.0,2
4770,9.0,316,304.0,12,1,0,6.0,8.0,8.0,7.0,9.0,5.0,20.0,25.0,25.0,15.0,10.0,8.0,8.0,8.0,9.0,6.0,6.0,8.0,2
4775,10.0,317,295.0,12,1,0,7.0,3.0,8.0,8.0,5.0,10.0,18.0,20.0,16.0,16.0,20.0,4.0,7.0,7.0,4.0,7.0,4.0,5.0,2
4776,10.0,317,296.0,12,1,1,7.0,3.0,8.0,8.0,5.0,15.0,20.0,35.0,15.0,5.0,10.0,5.0,10.0,9.0,9.0,9.0,6.0,7.0,2
4777,10.0,317,297.0,12,1,0,7.0,3.0,8.0,8.0,5.0,25.0,25.0,15.0,15.0,10.0,10.0,8.0,4.0,6.0,4.0,6.0,4.0,5.0,2
4778,10.0,317,298.0,12,1,0,7.0,3.0,8.0,8.0,5.0,10.0,30.0,20.0,10.0,15.0,15.0,4.0,8.0,7.0,4.0,6.0,2.0,4.0,2
4780,10.0,317,300.0,12,1,0,7.0,3.0,8.0,8.0,5.0,15.0,20.0,25.0,15.0,15.0,10.0,4.0,7.0,8.0,5.0,6.0,5.0,6.0,2
4781,10.0,317,301.0,12,1,0,7.0,3.0,8.0,8.0,5.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,10.0,10.0,8.0,5.0,5.0,6.0,2
4782,10.0,317,302.0,12,1,0,7.0,3.0,8.0,8.0,5.0,50.0,5.0,20.0,10.0,5.0,10.0,4.0,7.0,8.0,6.0,7.0,4.0,5.0,2
4783,10.0,317,303.0,12,1,0,7.0,3.0,8.0,8.0,5.0,20.0,25.0,25.0,10.0,15.0,5.0,7.0,7.0,9.0,8.0,7.0,9.0,7.0,2
4784,10.0,317,304.0,12,1,1,7.0,3.0,8.0,8.0,5.0,5.0,20.0,25.0,25.0,15.0,10.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,2
4803,12.0,319,295.0,12,1,0,5.0,10.0,9.0,6.0,3.0,10.0,18.0,20.0,16.0,16.0,20.0,6.0,9.0,7.0,6.0,6.0,7.0,6.0,2
4804,12.0,319,296.0,12,1,1,5.0,10.0,9.0,6.0,3.0,15.0,20.0,35.0,15.0,5.0,10.0,6.0,9.0,7.0,6.0,6.0,8.0,8.0,2
4805,12.0,319,297.0,12,1,1,5.0,10.0,9.0,6.0,3.0,25.0,25.0,15.0,15.0,10.0,10.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,2
4806,12.0,319,298.0,12,1,0,5.0,10.0,9.0,6.0,3.0,10.0,30.0,20.0,10.0,15.0,15.0,7.0,8.0,8.0,5.0,6.0,5.0,6.0,2
4808,12.0,319,300.0,12,1,1,5.0,10.0,9.0,6.0,3.0,15.0,20.0,25.0,15.0,15.0,10.0,6.0,8.0,9.0,8.0,9.0,8.0,7.0,2
4809,12.0,319,301.0,12,1,0,5.0,10.0,9.0,6.0,3.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,6.0,7.0,8.0,9.0,10.0,6.0,2
4810,12.0,319,302.0,12,1,0,5.0,10.0,9.0,6.0,3.0,50.0,5.0,20.0,10.0,5.0,10.0,7.0,8.0,7.0,6.0,8.0,5.0,6.0,2
4811,12.0,319,303.0,12,1,0,5.0,10.0,9.0,6.0,3.0,20.0,25.0,25.0,10.0,15.0,5.0,9.0,7.0,8.0,9.0,8.0,10.0,8.0,2
4812,12.0,319,304.0,12,1,0,5.0,10.0,9.0,6.0,3.0,5.0,20.0,25.0,25.0,15.0,10.0,6.0,6.0,6.0,9.0,8.0,8.0,7.0,2
4831,14.0,321,295.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,18.0,20.0,16.0,16.0,20.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,2
4832,14.0,321,296.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,35.0,15.0,5.0,10.0,4.0,7.0,7.0,6.0,7.0,6.0,5.0,2
4833,14.0,321,297.0,12,1,0,6.0,8.0,7.0,7.0,8.0,25.0,25.0,15.0,15.0,10.0,10.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,2
4834,14.0,321,298.0,12,1,0,6.0,8.0,7.0,7.0,8.0,10.0,30.0,20.0,10.0,15.0,15.0,4.0,7.0,7.0,6.0,6.0,5.0,5.0,2
4836,14.0,321,300.0,12,1,0,6.0,8.0,7.0,7.0,8.0,15.0,20.0,25.0,15.0,15.0,10.0,4.0,7.0,7.0,5.0,5.0,5.0,4.0,2
4837,14.0,321,301.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7.0,8.0,7.0,5.0,5.0,7.0,2
4838,14.0,321,302.0,12,1,0,6.0,8.0,7.0,7.0,8.0,50.0,5.0,20.0,10.0,5.0,10.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,2
4839,14.0,321,303.0,12,1,0,6.0,8.0,7.0,7.0,8.0,20.0,25.0,25.0,10.0,15.0,5.0,5.0,7.0,7.0,6.0,6.0,6.0,6.0,2
4840,14.0,321,304.0,12,1,0,6.0,8.0,7.0,7.0,8.0,5.0,20.0,25.0,25.0,15.0,10.0,4.0,7.0,6.0,6.0,5.0,5.0,4.0,2
4853,2.0,323,332.0,13,0,1,7.0,9.0,8.0,6.0,3.0,60.0,10.0,10.0,10.0,5.0,5.0,6.0,7.0,8.0,8.0,6.0,6.0,6.0,2
4855,2.0,323,334.0,13,0,0,7.0,9.0,8.0,6.0,3.0,40.0,10.0,15.0,10.0,10.0,15.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,2
4863,3.0,324,333.0,13,0,0,9.0,9.0,9.0,9.0,8.0,50.0,5.0,15.0,20.0,10.0,0.0,3.0,6.0,7.0,7.0,6.0,3.0,7.0,2
4865,3.0,324,335.0,13,0,1,9.0,9.0,9.0,9.0,8.0,20.0,10.0,20.0,20.0,15.0,15.0,1.0,7.0,10.0,6.0,10.0,1.0,1.0,2
4867,3.0,324,337.0,13,0,0,9.0,9.0,9.0,9.0,8.0,17.0,17.0,17.0,17.0,16.0,16.0,1.0,7.0,9.0,7.0,6.0,1.0,3.0,2
4875,4.0,325,336.0,13,0,0,7.0,9.0,8.0,7.0,8.0,20.0,15.0,30.0,10.0,15.0,10.0,6.0,7.0,6.0,8.0,5.0,5.0,5.0,2
4892,6.0,327,335.0,13,0,0,7.0,7.0,8.0,9.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,8.0,10.0,8.0,8.0,8.0,8.0,6.0,2
4894,6.0,327,337.0,13,0,0,7.0,7.0,8.0,9.0,10.0,17.0,17.0,17.0,17.0,16.0,16.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,2
4899,7.0,328,333.0,13,0,0,7.0,10.0,10.0,8.0,10.0,50.0,5.0,15.0,20.0,10.0,0.0,8.0,8.0,8.0,8.0,6.0,8.0,9.0,2
4901,7.0,328,335.0,13,0,0,7.0,10.0,10.0,8.0,10.0,20.0,10.0,20.0,20.0,15.0,15.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,2
4903,7.0,328,337.0,13,0,0,7.0,10.0,10.0,8.0,10.0,17.0,17.0,17.0,17.0,16.0,16.0,7.0,9.0,8.0,8.0,7.0,6.0,10.0,2
4910,8.0,329,335.0,13,0,0,8.0,9.0,8.0,5.0,8.0,20.0,10.0,20.0,20.0,15.0,15.0,6.0,7.0,8.0,6.0,8.0,6.0,7.0,2
4912,8.0,329,337.0,13,0,0,8.0,9.0,8.0,5.0,8.0,17.0,17.0,17.0,17.0,16.0,16.0,6.0,8.0,8.0,6.0,7.0,3.0,7.0,2
4916,9.0,330,332.0,13,0,0,8.0,10.0,7.0,9.0,9.0,60.0,10.0,10.0,10.0,5.0,5.0,3.0,9.0,8.0,4.0,6.0,2.0,4.0,2
4918,9.0,330,334.0,13,0,0,8.0,10.0,7.0,9.0,9.0,40.0,10.0,15.0,10.0,10.0,15.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,2
4926,10.0,331,333.0,13,0,0,7.0,9.0,7.0,9.0,4.0,50.0,5.0,15.0,20.0,10.0,0.0,10.0,8.0,5.0,7.0,5.0,4.0,7.0,2
4928,10.0,331,335.0,13,0,0,7.0,9.0,7.0,9.0,4.0,20.0,10.0,20.0,20.0,15.0,15.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,2
4930,10.0,331,337.0,13,0,0,7.0,9.0,7.0,9.0,4.0,17.0,17.0,17.0,17.0,16.0,16.0,5.0,7.0,7.0,5.0,4.0,5.0,5.0,2
4934,1.0,332,322.0,13,1,0,5.0,10.0,6.0,6.0,10.0,2.0,60.0,15.0,8.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2
4935,1.0,332,323.0,13,1,1,5.0,10.0,6.0,6.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,8.0,10.0,9.0,7.0,8.0,8.0,8.0,2
4942,1.0,332,330.0,13,1,0,5.0,10.0,6.0,6.0,10.0,15.0,25.0,15.0,20.0,10.0,15.0,7.0,7.0,8.0,6.0,6.0,6.0,5.0,2
4946,2.0,333,324.0,13,1,0,7.0,4.0,9.0,7.0,9.0,40.0,10.0,15.0,20.0,10.0,5.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,2
4949,2.0,333,327.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,2
4950,2.0,333,328.0,13,1,0,7.0,4.0,9.0,7.0,9.0,22.0,12.0,30.0,25.0,10.0,1.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,2
4951,2.0,333,329.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,22.0,22.0,16.0,15.0,10.0,4.0,6.0,6.0,5.0,6.0,3.0,5.0,2
4953,2.0,333,331.0,13,1,0,7.0,4.0,9.0,7.0,9.0,15.0,15.0,10.0,25.0,10.0,25.0,3.0,4.0,3.0,2.0,6.0,5.0,4.0,2
4954,3.0,334,322.0,13,1,0,8.0,7.0,8.0,8.0,9.0,2.0,60.0,15.0,8.0,5.0,10.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,2
4955,3.0,334,323.0,13,1,0,8.0,7.0,8.0,8.0,9.0,10.0,20.0,20.0,20.0,10.0,20.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,2
4962,3.0,334,330.0,13,1,0,8.0,7.0,8.0,8.0,9.0,15.0,25.0,15.0,20.0,10.0,15.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,2
4969,4.0,335,327.0,13,1,0,8.0,7.0,8.0,9.0,8.0,15.0,10.0,20.0,20.0,20.0,15.0,7.0,6.0,7.0,6.0,5.0,7.0,6.0,2
4970,4.0,335,328.0,13,1,0,8.0,7.0,8.0,9.0,8.0,22.0,12.0,30.0,25.0,10.0,1.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,2
4977,5.0,336,325.0,13,1,0,5.0,9.0,7.0,7.0,9.0,10.0,20.0,20.0,10.0,10.0,30.0,6.0,8.0,8.0,7.0,5.0,6.0,4.0,2
4986,6.0,337,324.0,13,1,0,6.0,6.0,6.0,6.0,6.0,40.0,10.0,15.0,20.0,10.0,5.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,2
4989,6.0,337,327.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,10.0,20.0,20.0,20.0,15.0,10.0,10.0,10.0,9.0,9.0,8.0,10.0,2
4990,6.0,337,328.0,13,1,0,6.0,6.0,6.0,6.0,6.0,22.0,12.0,30.0,25.0,10.0,1.0,9.0,6.0,8.0,7.0,7.0,6.0,6.0,2
4991,6.0,337,329.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,22.0,22.0,16.0,15.0,10.0,7.0,9.0,8.0,6.0,6.0,6.0,6.0,2
4993,6.0,337,331.0,13,1,0,6.0,6.0,6.0,6.0,6.0,15.0,15.0,10.0,25.0,10.0,25.0,8.0,9.0,7.0,6.0,6.0,6.0,6.0,2
5026,1.0,341,363.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,20.0,20.0,5.0,10.0,4.0,10.0,8.0,8.0,8.0,4.0,6.0,2
5037,1.0,341,374.0,14,0,0,7.0,9.0,7.0,9.0,9.0,50.0,10.0,10.0,10.0,5.0,15.0,6.0,10.0,9.0,8.0,8.0,6.0,8.0,2
5039,1.0,341,376.0,14,0,0,7.0,9.0,7.0,9.0,9.0,30.0,10.0,15.0,20.0,15.0,10.0,8.0,8.0,10.0,7.0,10.0,6.0,5.0,2
5040,1.0,341,377.0,14,0,0,7.0,9.0,7.0,9.0,9.0,25.0,20.0,10.0,20.0,15.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2
5045,2.0,342,364.0,14,0,0,10.0,10.0,10.0,10.0,10.0,25.0,25.0,25.0,15.0,10.0,0.0,5.0,6.0,7.0,6.0,7.0,0.0,5.0,2
5060,3.0,343,361.0,14,0,1,4.0,8.0,10.0,6.0,7.0,30.0,20.0,30.0,5.0,5.0,10.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2
5061,3.0,343,362.0,14,0,1,4.0,8.0,10.0,6.0,7.0,20.51,14.53,24.79,17.09,5.98,17.09,5.0,5.0,7.0,7.0,7.0,5.0,5.0,2
5066,3.0,343,367.0,14,0,0,4.0,8.0,10.0,6.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,2
5069,3.0,343,370.0,14,0,0,4.0,8.0,10.0,6.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,8.0,6.0,7.0,2
5071,3.0,343,372.0,14,0,0,4.0,8.0,10.0,6.0,7.0,30.0,15.0,15.0,20.0,5.0,15.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,2
5081,4.0,344,364.0,14,0,1,7.0,7.0,8.0,8.0,9.0,25.0,25.0,25.0,15.0,10.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,2
5090,4.0,344,373.0,14,0,0,7.0,7.0,8.0,8.0,9.0,75.0,5.0,5.0,10.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2
5097,5.0,345,362.0,14,0,0,7.0,9.0,9.0,7.0,7.0,20.51,14.53,24.79,17.09,5.98,17.09,6.0,10.0,10.0,8.0,8.0,3.0,4.0,2
5100,5.0,345,365.0,14,0,0,7.0,9.0,9.0,7.0,7.0,31.58,10.53,15.79,21.05,10.53,10.53,10.0,9.0,9.0,7.0,9.0,7.0,7.0,2
5101,5.0,345,366.0,14,0,1,7.0,9.0,9.0,7.0,7.0,14.0,18.0,17.0,16.0,15.0,20.0,9.0,10.0,10.0,6.0,9.0,8.0,9.0,2
5102,5.0,345,367.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,7.0,10.0,9.0,5.0,8.0,4.0,4.0,2
5104,5.0,345,369.0,14,0,1,7.0,9.0,9.0,7.0,7.0,17.0,18.0,28.0,27.0,5.0,5.0,7.0,10.0,8.0,10.0,6.0,5.0,7.0,2
5105,5.0,345,370.0,14,0,0,7.0,9.0,9.0,7.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,5.0,10.0,2
5106,5.0,345,371.0,14,0,0,7.0,9.0,9.0,7.0,7.0,40.0,0.0,10.0,50.0,0.0,0.0,8.0,10.0,8.0,7.0,7.0,6.0,6.0,2
5107,5.0,345,372.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,15.0,15.0,20.0,5.0,15.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,2
5110,5.0,345,375.0,14,0,0,7.0,9.0,9.0,7.0,7.0,30.0,20.0,15.0,15.0,8.0,12.0,10.0,8.0,9.0,9.0,8.0,6.0,9.0,2
5113,5.0,345,378.0,14,0,0,7.0,9.0,9.0,7.0,7.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,10.0,6.0,10.0,6.0,8.0,2
5152,8.0,348,363.0,14,0,1,6.0,10.0,10.0,10.0,10.0,25.0,20.0,20.0,20.0,5.0,10.0,9.0,9.0,10.0,8.0,7.0,6.0,6.0,2
5163,8.0,348,374.0,14,0,0,6.0,10.0,10.0,10.0,10.0,50.0,10.0,10.0,10.0,5.0,15.0,7.0,10.0,10.0,8.0,8.0,7.0,6.0,2
5165,8.0,348,376.0,14,0,0,6.0,10.0,10.0,10.0,10.0,30.0,10.0,15.0,20.0,15.0,10.0,7.0,8.0,10.0,5.0,9.0,6.0,5.0,2
5166,8.0,348,377.0,14,0,0,6.0,10.0,10.0,10.0,10.0,25.0,20.0,10.0,20.0,15.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,2
5169,9.0,349,362.0,14,0,1,7.0,8.0,9.0,8.0,7.0,20.51,14.53,24.79,17.09,5.98,17.09,4.0,7.0,9.0,7.0,8.0,8.0,8.0,2
5172,9.0,349,365.0,14,0,0,7.0,8.0,9.0,8.0,7.0,31.58,10.53,15.79,21.05,10.53,10.53,6.0,5.0,8.0,7.0,8.0,8.0,6.0,2
5174,9.0,349,367.0,14,0,1,7.0,8.0,9.0,8.0,7.0,30.0,15.0,20.0,25.0,5.0,5.0,4.0,8.0,7.0,8.0,5.0,8.0,8.0,2
5177,9.0,349,370.0,14,0,0,7.0,8.0,9.0,8.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,6.0,6.0,6.0,8.0,2
5185,9.0,349,378.0,14,0,0,7.0,8.0,9.0,8.0,7.0,25.0,15.0,20.0,20.0,10.0,10.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,2
5186,10.0,350,361.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,20.0,30.0,5.0,5.0,10.0,4.0,9.0,9.0,4.0,9.0,6.0,8.0,2
5187,10.0,350,362.0,14,0,0,7.0,10.0,8.0,6.0,8.0,20.51,14.53,24.79,17.09,5.98,17.09,5.0,8.0,8.0,6.0,6.0,5.0,6.0,2
5190,10.0,350,365.0,14,0,0,7.0,10.0,8.0,6.0,8.0,31.58,10.53,15.79,21.05,10.53,10.53,7.0,8.0,7.0,9.0,7.0,7.0,7.0,2
5191,10.0,350,366.0,14,0,1,7.0,10.0,8.0,6.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,6.0,9.0,9.0,7.0,7.0,8.0,8.0,2
5192,10.0,350,367.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,6.0,9.0,9.0,6.0,8.0,9.0,7.0,2
5194,10.0,350,369.0,14,0,0,7.0,10.0,8.0,6.0,8.0,17.0,18.0,28.0,27.0,5.0,5.0,5.0,1.0,4.0,4.0,5.0,1.0,3.0,2
5195,10.0,350,370.0,14,0,0,7.0,10.0,8.0,6.0,8.0,50.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,2
5196,10.0,350,371.0,14,0,0,7.0,10.0,8.0,6.0,8.0,40.0,0.0,10.0,50.0,0.0,0.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,2
5197,10.0,350,372.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,15.0,15.0,20.0,5.0,15.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,2
5200,10.0,350,375.0,14,0,0,7.0,10.0,8.0,6.0,8.0,30.0,20.0,15.0,15.0,8.0,12.0,9.0,6.0,6.0,6.0,5.0,3.0,5.0,2
5203,10.0,350,378.0,14,0,0,7.0,10.0,8.0,6.0,8.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,2
5206,11.0,351,363.0,14,0,0,8.0,10.0,8.0,7.0,9.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2
5217,11.0,351,374.0,14,0,0,8.0,10.0,8.0,7.0,9.0,50.0,10.0,10.0,10.0,5.0,15.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2
5219,11.0,351,376.0,14,0,0,8.0,10.0,8.0,7.0,9.0,30.0,10.0,15.0,20.0,15.0,10.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,2
5220,11.0,351,377.0,14,0,0,8.0,10.0,8.0,7.0,9.0,25.0,20.0,10.0,20.0,15.0,10.0,5.0,6.0,7.0,5.0,7.0,8.0,5.0,2
5229,12.0,352,368.0,14,0,0,9.0,10.0,9.0,9.0,8.0,20.0,10.0,25.0,20.0,10.0,15.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,2
5255,13.0,353,376.0,14,0,0,6.0,6.0,6.0,6.0,6.0,30.0,10.0,15.0,20.0,15.0,10.0,7.0,7.0,7.0,6.0,5.0,5.0,7.0,2
5258,14.0,354,361.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,20.0,30.0,5.0,5.0,10.0,1.0,10.0,4.0,6.0,6.0,4.0,5.0,2
5259,14.0,354,362.0,14,0,1,7.0,7.0,8.0,10.0,8.0,20.51,14.53,24.79,17.09,5.98,17.09,4.0,10.0,10.0,10.0,7.0,10.0,7.0,2
5262,14.0,354,365.0,14,0,1,7.0,7.0,8.0,10.0,8.0,31.58,10.53,15.79,21.05,10.53,10.53,9.0,10.0,8.0,9.0,7.0,9.0,9.0,2
5263,14.0,354,366.0,14,0,1,7.0,7.0,8.0,10.0,8.0,14.0,18.0,17.0,16.0,15.0,20.0,9.0,10.0,10.0,10.0,9.0,8.0,9.0,2
5264,14.0,354,367.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,15.0,20.0,25.0,5.0,5.0,2.0,8.0,6.0,4.0,4.0,10.0,5.0,2
5266,14.0,354,369.0,14,0,1,7.0,7.0,8.0,10.0,8.0,17.0,18.0,28.0,27.0,5.0,5.0,5.0,10.0,8.0,10.0,6.0,10.0,8.0,2
5267,14.0,354,370.0,14,0,0,7.0,7.0,8.0,10.0,8.0,50.0,10.0,10.0,10.0,10.0,10.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,2
5268,14.0,354,371.0,14,0,1,7.0,7.0,8.0,10.0,8.0,40.0,0.0,10.0,50.0,0.0,0.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,2
5269,14.0,354,372.0,14,0,1,7.0,7.0,8.0,10.0,8.0,30.0,15.0,15.0,20.0,5.0,15.0,4.0,8.0,7.0,7.0,6.0,6.0,6.0,2
5272,14.0,354,375.0,14,0,0,7.0,7.0,8.0,10.0,8.0,30.0,20.0,15.0,15.0,8.0,12.0,7.0,10.0,6.0,6.0,6.0,3.0,5.0,2
5275,14.0,354,378.0,14,0,0,7.0,7.0,8.0,10.0,8.0,25.0,15.0,20.0,20.0,10.0,10.0,7.0,9.0,8.0,10.0,7.0,7.0,7.0,2
5276,15.0,355,361.0,14,0,0,6.0,10.0,8.0,8.0,8.0,30.0,20.0,30.0,5.0,5.0,10.0,4.0,8.0,7.0,9.0,8.0,7.0,4.0,2
5277,15.0,355,362.0,14,0,0,6.0,10.0,8.0,8.0,8.0,20.51,14.53,24.79,17.09,5.98,17.09,5.0,8.0,9.0,8.0,8.0,7.0,5.0,2
