,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
686,10.0,49,32.0,2,1,0,7.0,10.0,10.0,10.0,8.0,50.0,0.0,50.0,0.0,0.0,0.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,2,19,0.0,27.0,25.0,20.0,20.0,20.0,20.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
688,10.0,49,34.0,2,1,1,7.0,10.0,10.0,10.0,8.0,30.0,5.0,30.0,15.0,15.0,5.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,2,19,-0.01,21.0,25.0,20.0,20.0,20.0,20.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,15.0,15.0,15.0,10.0,7.0,8.0,8.0,8.0,8.0,1
695,11.0,50,22.0,2,1,0,8.0,9.0,10.0,9.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,8.0,7.0,6.0,7.0,6.0,7.0,2,19,0.12,27.0,27.0,35.0,10.0,20.0,15.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
711,11.0,50,38.0,2,1,1,8.0,9.0,10.0,9.0,8.0,50.0,10.0,20.0,10.0,10.0,0.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,2,19,0.41,23.0,27.0,35.0,10.0,20.0,15.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
716,12.0,51,24.0,2,1,0,6.0,8.0,10.0,2.0,2.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,2,19,-0.07,27.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
717,12.0,51,25.0,2,1,0,6.0,8.0,10.0,2.0,2.0,20.0,20.0,15.0,15.0,15.0,15.0,6.0,4.0,7.0,6.0,2.0,2.0,3.0,2,19,0.11,25.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
718,12.0,51,26.0,2,1,0,6.0,8.0,10.0,2.0,2.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,3.0,5.0,5.0,3.0,2.0,6.0,2,19,0.05,23.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
720,12.0,51,28.0,2,1,0,6.0,8.0,10.0,2.0,2.0,20.0,18.37,20.0,18.0,10.0,10.64,6.0,7.0,7.0,3.0,2.0,1.0,5.0,2,19,0.21,26.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
721,12.0,51,29.0,2,1,0,6.0,8.0,10.0,2.0,2.0,20.0,22.0,18.0,15.0,15.0,10.0,5.0,8.0,5.0,3.0,3.0,3.0,6.0,2,19,-0.05,22.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
722,12.0,51,30.0,2,1,0,6.0,8.0,10.0,2.0,2.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,5.0,6.0,2.0,6.0,4.0,4.0,2,19,-0.27,23.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
723,12.0,51,31.0,2,1,0,6.0,8.0,10.0,2.0,2.0,35.0,10.0,20.0,20.0,10.0,5.0,7.0,7.0,7.0,4.0,5.0,5.0,6.0,2,19,-0.35,24.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
725,12.0,51,33.0,2,1,0,6.0,8.0,10.0,2.0,2.0,30.0,20.0,30.0,10.0,0.0,10.0,6.0,9.0,8.0,6.0,5.0,4.0,6.0,2,19,0.3,30.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
727,12.0,51,35.0,2,1,0,6.0,8.0,10.0,2.0,2.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,4.0,8.0,1.0,7.0,1.0,3.0,2,19,0.09,25.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
728,12.0,51,36.0,2,1,1,6.0,8.0,10.0,2.0,2.0,20.0,25.0,20.0,15.0,15.0,5.0,5.0,6.0,8.0,5.0,5.0,2.0,5.0,2,19,-0.47,26.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
729,12.0,51,37.0,2,1,0,6.0,8.0,10.0,2.0,2.0,10.0,10.0,30.0,25.0,10.0,15.0,2.0,9.0,9.0,3.0,7.0,7.0,7.0,2,19,-0.47,27.0,23.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,25.0,5.0,15.0,20.0,30.0,5.0,7.0,8.0,8.0,8.0,8.0,1
735,13.0,52,24.0,2,1,0,5.0,8.0,8.0,6.0,7.0,10.0,20.0,20.0,15.0,20.0,15.0,7.0,7.0,9.0,5.0,6.0,2.0,4.0,2,19,-0.01,27.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
736,13.0,52,25.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,20.0,15.0,15.0,15.0,15.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,2,19,0.28,25.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
737,13.0,52,26.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0,2,19,0.06,23.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
739,13.0,52,28.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,18.37,20.0,18.0,10.0,10.64,5.0,6.0,7.0,5.0,6.0,5.0,5.0,2,19,0.21,26.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
740,13.0,52,29.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,22.0,18.0,15.0,15.0,10.0,5.0,7.0,6.0,7.0,5.0,5.0,5.0,2,19,0.42,22.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
741,13.0,52,30.0,2,1,0,5.0,8.0,8.0,6.0,7.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,7.0,7.0,6.0,6.0,4.0,5.0,2,19,0.11,23.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
742,13.0,52,31.0,2,1,0,5.0,8.0,8.0,6.0,7.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,8.0,6.0,7.0,5.0,7.0,2,19,0.03,24.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
744,13.0,52,33.0,2,1,0,5.0,8.0,8.0,6.0,7.0,30.0,20.0,30.0,10.0,0.0,10.0,5.0,7.0,6.0,6.0,6.0,6.0,5.0,2,19,-0.22,30.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
746,13.0,52,35.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,23.0,23.0,22.0,7.0,5.0,7.0,7.0,8.0,6.0,6.0,5.0,6.0,2,19,0.43,25.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
747,13.0,52,36.0,2,1,0,5.0,8.0,8.0,6.0,7.0,20.0,25.0,20.0,15.0,15.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,6.0,2,19,-0.15,26.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
748,13.0,52,37.0,2,1,1,5.0,8.0,8.0,6.0,7.0,10.0,10.0,30.0,25.0,10.0,15.0,5.0,7.0,6.0,7.0,6.0,5.0,6.0,2,19,-0.05,27.0,21.0,15.0,20.0,15.0,30.0,5.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,15.0,20.0,20.0,25.0,10.0,7.0,8.0,8.0,8.0,8.0,1
754,14.0,53,24.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,20.0,20.0,15.0,20.0,15.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,2,19,0.48,27.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
755,14.0,53,25.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,20.0,15.0,15.0,15.0,15.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,2,19,0.11,25.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
756,14.0,53,26.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,15.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,2,19,0.08,23.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
758,14.0,53,28.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,18.37,20.0,18.0,10.0,10.64,7.0,8.0,8.0,7.0,8.0,7.0,7.0,2,19,0.21,26.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
759,14.0,53,29.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,22.0,18.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,6.0,7.0,2,19,0.06,22.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
760,14.0,53,30.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,7.0,2,19,0.16,23.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
761,14.0,53,31.0,2,1,0,8.0,9.0,8.0,8.0,8.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,9.0,8.0,9.0,7.0,8.0,2,19,0.4,24.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
763,14.0,53,33.0,2,1,0,8.0,9.0,8.0,8.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,7.0,9.0,9.0,7.0,9.0,7.0,7.0,2,19,-0.24,30.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
765,14.0,53,35.0,2,1,1,8.0,9.0,8.0,8.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,7.0,8.0,8.0,8.0,6.0,8.0,2,19,-0.2,25.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
766,14.0,53,36.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,7.0,8.0,8.0,7.0,8.0,6.0,6.0,2,19,0.77,26.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
767,14.0,53,37.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,30.0,25.0,10.0,15.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,2,19,0.46,27.0,28.0,40.0,15.0,20.0,10.0,5.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,30.0,15.0,20.0,15.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
773,15.0,54,24.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,20.0,20.0,15.0,20.0,15.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,2,19,0.49,27.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
774,15.0,54,25.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,20.0,15.0,15.0,15.0,15.0,8.0,9.0,9.0,9.0,7.0,5.0,7.0,2,19,-0.15,25.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
775,15.0,54,26.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,20.0,20.0,15.0,15.0,10.0,8.0,8.0,7.0,8.0,7.0,6.0,7.0,2,19,0.16,23.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
777,15.0,54,28.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,18.37,20.0,18.0,10.0,10.64,7.0,8.0,7.0,7.0,7.0,7.0,7.0,2,19,0.21,26.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
778,15.0,54,29.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,22.0,18.0,15.0,15.0,10.0,5.0,8.0,7.0,7.0,7.0,5.0,6.0,2,19,-0.16,22.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
779,15.0,54,30.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,2,19,0.21,23.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
780,15.0,54,31.0,2,1,0,8.0,9.0,8.0,8.0,8.0,35.0,10.0,20.0,20.0,10.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,2,19,0.26,24.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
782,15.0,54,33.0,2,1,0,8.0,9.0,8.0,8.0,8.0,30.0,20.0,30.0,10.0,0.0,10.0,5.0,8.0,8.0,7.0,7.0,7.0,6.0,2,19,-0.29,30.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
784,15.0,54,35.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,2,19,-0.29,25.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
785,15.0,54,36.0,2,1,0,8.0,9.0,8.0,8.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,9.0,8.0,7.0,6.0,7.0,6.0,7.0,2,19,0.83,26.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
786,15.0,54,37.0,2,1,0,8.0,9.0,8.0,8.0,8.0,10.0,10.0,30.0,25.0,10.0,15.0,6.0,8.0,7.0,6.0,8.0,6.0,7.0,2,19,0.68,27.0,28.0,40.0,20.0,20.0,20.0,0.0,0.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,30.0,10.0,20.0,10.0,10.0,7.0,8.0,8.0,8.0,8.0,1
790,16.0,55,22.0,2,1,0,6.0,10.0,9.0,10.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,8.0,9.0,7.0,10.0,8.0,7.0,2,19,0.16,27.0,23.0,20.0,25.0,25.0,10.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
806,16.0,55,38.0,2,1,1,6.0,10.0,9.0,10.0,10.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,2,19,0.11,23.0,23.0,20.0,25.0,25.0,10.0,10.0,10.0,25.0,10.0,10.0,15.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
811,1.0,56,69.0,3,0,1,10.0,10.0,8.0,9.0,5.0,50.0,10.0,30.0,10.0,0.0,0.0,5.0,10.0,8.0,5.0,8.0,6.0,6.0,1,10,-0.05,28.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
812,1.0,56,70.0,3,0,1,10.0,10.0,8.0,9.0,5.0,25.0,10.0,20.0,20.0,15.0,10.0,4.0,7.0,9.0,9.0,10.0,7.0,9.0,1,10,0.07,26.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
813,1.0,56,71.0,3,0,0,10.0,10.0,8.0,9.0,5.0,60.0,15.0,0.0,15.0,0.0,10.0,3.0,10.0,8.0,6.0,7.0,7.0,5.0,1,10,-0.37,21.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
814,1.0,56,72.0,3,0,0,10.0,10.0,8.0,9.0,5.0,21.0,20.0,19.0,20.0,10.0,10.0,3.0,10.0,5.0,3.0,5.0,4.0,3.0,1,10,0.65,22.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
815,1.0,56,73.0,3,0,0,10.0,10.0,8.0,9.0,5.0,30.0,10.0,20.0,30.0,0.0,10.0,4.0,10.0,9.0,8.0,9.0,7.0,6.0,1,10,-0.31,22.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
816,1.0,56,74.0,3,0,0,10.0,10.0,8.0,9.0,5.0,30.0,0.0,30.0,30.0,10.0,0.0,3.0,10.0,7.0,3.0,5.0,2.0,3.0,1,10,-0.06,25.0,23.0,17.0,18.0,18.0,15.0,17.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,32.0,10.0,12.0,27.0,7.0,12.0,7.0,8.0,8.0,8.0,8.0,1
821,2.0,57,69.0,3,0,0,6.0,10.0,9.0,10.0,10.0,50.0,10.0,30.0,10.0,0.0,0.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,1,10,-0.31,28.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
822,2.0,57,70.0,3,0,0,6.0,10.0,9.0,10.0,10.0,25.0,10.0,20.0,20.0,15.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10,0.02,26.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
823,2.0,57,71.0,3,0,1,6.0,10.0,9.0,10.0,10.0,60.0,15.0,0.0,15.0,0.0,10.0,10.0,9.0,9.0,8.0,8.0,7.0,8.0,1,10,-0.34,21.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
824,2.0,57,72.0,3,0,0,6.0,10.0,9.0,10.0,10.0,21.0,20.0,19.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,1,10,0.44,22.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
825,2.0,57,73.0,3,0,0,6.0,10.0,9.0,10.0,10.0,30.0,10.0,20.0,30.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,1,10,-0.58,22.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
826,2.0,57,74.0,3,0,0,6.0,10.0,9.0,10.0,10.0,30.0,0.0,30.0,30.0,10.0,0.0,8.0,9.0,10.0,10.0,9.0,10.0,9.0,1,10,0.34,25.0,22.0,10.0,20.0,20.0,20.0,15.0,15.0,25.0,10.0,10.0,15.0,10.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,8.0,8.0,8.0,1
849,5.0,60,67.0,3,0,0,7.0,9.0,9.0,9.0,9.0,20.0,15.0,20.0,20.0,5.0,10.0,7.0,10.0,10.0,3.0,7.0,3.0,4.0,1,10,0.03,22.0,29.0,5.0,20.0,25.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,1
857,5.0,60,75.0,3,0,0,7.0,9.0,9.0,9.0,9.0,20.0,20.0,20.0,20.0,10.0,10.0,2.0,10.0,10.0,5.0,7.0,5.0,7.0,1,10,0.29,24.0,29.0,5.0,20.0,25.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,60.0,10.0,10.0,10.0,5.0,5.0,7.0,8.0,8.0,8.0,8.0,1
861,6.0,61,69.0,3,0,0,7.0,10.0,10.0,7.0,7.0,50.0,10.0,30.0,10.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,1,10,-0.18,28.0,28.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,12.0,12.0,12.0,12.0,12.0,7.0,8.0,8.0,8.0,8.0,1
862,6.0,61,70.0,3,0,0,7.0,10.0,10.0,7.0,7.0,25.0,10.0,20.0,20.0,15.0,10.0,6.0,5.0,6.0,8.0,8.0,4.0,5.0,1,10,0.14,26.0,28.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,12.0,12.0,12.0,12.0,12.0,7.0,8.0,8.0,8.0,8.0,1
863,6.0,61,71.0,3,0,1,7.0,10.0,10.0,7.0,7.0,60.0,15.0,0.0,15.0,0.0,10.0,6.0,9.0,8.0,8.0,8.0,5.0,6.0,1,10,-0.47,21.0,28.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,12.0,12.0,12.0,12.0,12.0,7.0,8.0,8.0,8.0,8.0,1
864,6.0,61,72.0,3,0,0,7.0,10.0,10.0,7.0,7.0,21.0,20.0,19.0,20.0,10.0,10.0,7.0,7.0,8.0,8.0,8.0,5.0,6.0,1,10,0.41,22.0,28.0,15.0,15.0,20.0,15.0,15.0,20.0,25.0,10.0,10.0,15.0,10.0,10.0,40.0,12.0,12.0,12.0,12.0,12.0,7.0,8.0,8.0,8.0,8.0,1
