,id,iid,pid,wave,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,group
3375,19.0,232,201.0,9,1,0,8.0,8.0,8.0,8.0,6.0,15.38,17.31,17.31,17.31,17.31,15.38,6.0,6.0,7.0,6.0,6.0,4.0,6.0,2,20,-0.18,25.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3376,19.0,232,202.0,9,1,0,8.0,8.0,8.0,8.0,6.0,15.38,19.23,19.23,19.23,15.38,11.54,6.0,7.0,7.0,7.0,7.0,6.0,5.0,2,20,0.2,22.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3377,19.0,232,203.0,9,1,0,8.0,8.0,8.0,8.0,6.0,16.0,20.0,18.0,20.0,18.0,8.0,7.0,8.0,8.0,8.0,7.0,5.0,6.0,2,20,-0.01,22.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3378,19.0,232,204.0,9,1,0,8.0,8.0,8.0,8.0,6.0,19.61,15.69,17.65,15.69,17.65,13.73,6.0,7.0,6.0,7.0,6.0,6.0,6.0,2,20,0.23,26.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3379,19.0,232,205.0,9,1,0,8.0,8.0,8.0,8.0,6.0,15.38,17.31,19.23,19.23,11.54,17.31,8.0,9.0,8.0,8.0,8.0,7.0,8.0,2,20,0.68,23.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3381,19.0,232,207.0,9,1,0,8.0,8.0,8.0,8.0,6.0,17.31,13.46,17.31,19.23,19.23,13.46,8.0,7.0,7.0,8.0,8.0,7.0,7.0,2,20,-0.33,23.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3384,19.0,232,210.0,9,1,0,8.0,8.0,8.0,8.0,6.0,20.0,15.56,20.0,15.56,11.11,17.78,6.0,7.0,7.0,7.0,6.0,7.0,6.0,2,20,0.57,29.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3385,19.0,232,211.0,9,1,0,8.0,8.0,8.0,8.0,6.0,16.36,16.36,18.18,18.18,16.36,14.55,9.0,8.0,8.0,7.0,8.0,7.0,6.0,2,20,-0.28,28.0,31.0,17.78,17.78,17.78,17.78,13.33,15.56,9.0,7.0,8.0,7.0,7.0,7.0,19.15,17.02,17.02,17.02,14.89,14.89,7.0,8.0,8.0,8.0,8.0,2
3390,20.0,233,196.0,9,1,0,7.0,8.0,7.0,8.0,8.0,17.65,17.65,17.65,15.69,15.69,15.69,7.0,8.0,7.0,7.0,7.0,6.0,6.0,2,20,0.07,25.0,29.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,7.0,8.0,7.0,8.0,14.0,20.0,14.0,18.0,16.0,18.0,7.0,8.0,8.0,8.0,8.0,2
3392,20.0,233,198.0,9,1,0,7.0,8.0,7.0,8.0,8.0,15.38,19.23,17.31,19.23,9.62,19.23,6.0,8.0,8.0,8.0,8.0,6.0,7.0,2,20,0.44,23.0,29.0,14.0,20.0,18.0,16.0,14.0,18.0,7.0,8.0,7.0,8.0,7.0,8.0,14.0,20.0,14.0,18.0,16.0,18.0,7.0,8.0,8.0,8.0,8.0,2
3413,1.0,234,248.0,10,0,0,7.0,7.0,8.0,8.0,10.0,25.0,15.0,20.0,20.0,15.0,5.0,5.0,6.0,6.0,8.0,6.0,2.0,6.0,1,9,0.23,27.0,22.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,15.0,15.0,75.0,1.0,1.0,3.0,10.0,10.0,9.0,6.0,9.0,6.0,10.0,2
3414,1.0,234,249.0,10,0,0,7.0,7.0,8.0,8.0,10.0,22.0,22.0,15.0,15.0,5.0,21.0,4.0,8.0,7.0,8.0,9.0,8.0,7.0,1,9,0.3,33.0,22.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,15.0,15.0,75.0,1.0,1.0,3.0,10.0,10.0,9.0,6.0,9.0,6.0,10.0,2
3415,1.0,234,250.0,10,0,0,7.0,7.0,8.0,8.0,10.0,20.0,20.0,20.0,20.0,10.0,10.0,7.0,5.0,8.0,5.0,8.0,7.0,5.0,1,9,0.66,25.0,22.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,15.0,15.0,75.0,1.0,1.0,3.0,10.0,10.0,9.0,6.0,9.0,6.0,10.0,2
3416,1.0,234,251.0,10,0,0,7.0,7.0,8.0,8.0,10.0,19.0,19.0,19.0,19.0,19.0,5.0,5.0,8.0,7.0,4.0,7.0,5.0,6.0,1,9,-0.12,33.0,22.0,20.0,20.0,20.0,10.0,10.0,20.0,10.0,20.0,20.0,20.0,15.0,15.0,75.0,1.0,1.0,3.0,10.0,10.0,9.0,6.0,9.0,6.0,10.0,2
3417,2.0,235,243.0,10,0,1,6.0,9.0,8.0,9.0,9.0,20.0,20.0,20.0,25.0,5.0,10.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1,9,0.33,27.0,23.0,15.0,15.0,20.0,20.0,20.0,10.0,20.0,15.0,10.0,25.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0,6.0,9.0,9.0,9.0,9.0,2
3418,2.0,235,244.0,10,0,0,6.0,9.0,8.0,9.0,9.0,20.0,20.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,1,9,0.01,28.0,23.0,15.0,15.0,20.0,20.0,20.0,10.0,20.0,15.0,10.0,25.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0,6.0,9.0,9.0,9.0,9.0,2
3419,2.0,235,245.0,10,0,0,6.0,9.0,8.0,9.0,9.0,18.0,10.0,30.0,10.0,10.0,22.0,2.0,6.0,8.0,4.0,8.0,3.0,3.0,1,9,0.43,32.0,23.0,15.0,15.0,20.0,20.0,20.0,10.0,20.0,15.0,10.0,25.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0,6.0,9.0,9.0,9.0,9.0,2
3420,2.0,235,246.0,10,0,0,6.0,9.0,8.0,9.0,9.0,35.0,20.0,10.0,20.0,10.0,5.0,3.0,7.0,5.0,4.0,4.0,4.0,3.0,1,9,0.44,25.0,23.0,15.0,15.0,20.0,20.0,20.0,10.0,20.0,15.0,10.0,25.0,10.0,20.0,25.0,10.0,10.0,25.0,10.0,20.0,6.0,9.0,9.0,9.0,9.0,2
3430,3.0,236,247.0,10,0,0,7.0,9.0,8.0,10.0,8.0,20.0,30.0,10.0,15.0,0.0,25.0,3.0,7.0,7.0,4.0,7.0,3.0,6.0,1,9,-0.14,25.0,24.0,15.0,20.0,15.0,20.0,15.0,15.0,25.0,15.0,15.0,20.0,15.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,8.0,9.0,8.0,10.0,9.0,2
3435,4.0,237,243.0,10,0,0,8.0,10.0,8.0,7.0,8.0,20.0,20.0,20.0,25.0,5.0,10.0,4.0,2.0,4.0,2.0,1.0,0.0,2.0,1,9,0.38,27.0,34.0,10.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,30.0,5.0,15.0,30.0,10.0,10.0,8.0,10.0,9.0,7.0,10.0,2
3436,4.0,237,244.0,10,0,0,8.0,10.0,8.0,7.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,8.0,6.0,6.0,7.0,5.0,6.0,1,9,0.73,28.0,34.0,10.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,30.0,5.0,15.0,30.0,10.0,10.0,8.0,10.0,9.0,7.0,10.0,2
3437,4.0,237,245.0,10,0,0,8.0,10.0,8.0,7.0,8.0,18.0,10.0,30.0,10.0,10.0,22.0,6.0,8.0,9.0,8.0,10.0,6.0,7.0,1,9,0.31,32.0,34.0,10.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,30.0,5.0,15.0,30.0,10.0,10.0,8.0,10.0,9.0,7.0,10.0,2
3438,4.0,237,246.0,10,0,0,8.0,10.0,8.0,7.0,8.0,35.0,20.0,10.0,20.0,10.0,5.0,2.0,6.0,5.0,2.0,3.0,2.0,3.0,1,9,0.24,25.0,34.0,10.0,20.0,20.0,20.0,20.0,10.0,30.0,10.0,10.0,30.0,10.0,10.0,30.0,5.0,15.0,30.0,10.0,10.0,8.0,10.0,9.0,7.0,10.0,2
3444,5.0,238,243.0,10,0,0,10.0,9.0,9.0,10.0,8.0,20.0,20.0,20.0,25.0,5.0,10.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,1,9,0.28,27.0,27.0,15.0,20.0,20.0,15.0,15.0,15.0,40.0,10.0,25.0,10.0,10.0,5.0,50.0,10.0,10.0,25.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,2
3445,5.0,238,244.0,10,0,1,10.0,9.0,9.0,10.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,1,9,0.18,28.0,27.0,15.0,20.0,20.0,15.0,15.0,15.0,40.0,10.0,25.0,10.0,10.0,5.0,50.0,10.0,10.0,25.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,2
3446,5.0,238,245.0,10,0,0,10.0,9.0,9.0,10.0,8.0,18.0,10.0,30.0,10.0,10.0,22.0,8.0,9.0,10.0,9.0,10.0,8.0,7.0,1,9,0.26,32.0,27.0,15.0,20.0,20.0,15.0,15.0,15.0,40.0,10.0,25.0,10.0,10.0,5.0,50.0,10.0,10.0,25.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,2
3447,5.0,238,246.0,10,0,0,10.0,9.0,9.0,10.0,8.0,35.0,20.0,10.0,20.0,10.0,5.0,7.0,9.0,9.0,9.0,10.0,6.0,7.0,1,9,0.46,25.0,27.0,15.0,20.0,20.0,15.0,15.0,15.0,40.0,10.0,25.0,10.0,10.0,5.0,50.0,10.0,10.0,25.0,0.0,5.0,9.0,9.0,9.0,9.0,9.0,2
3453,6.0,239,243.0,10,0,0,7.0,9.0,9.0,7.0,4.0,20.0,20.0,20.0,25.0,5.0,10.0,7.0,9.0,9.0,6.0,6.0,8.0,8.0,1,9,0.28,27.0,34.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,10.0,8.0,7.0,7.0,2
3454,6.0,239,244.0,10,0,0,7.0,9.0,9.0,7.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,1,9,0.66,28.0,34.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,10.0,8.0,7.0,7.0,2
3455,6.0,239,245.0,10,0,1,7.0,9.0,9.0,7.0,4.0,18.0,10.0,30.0,10.0,10.0,22.0,7.0,6.0,9.0,8.0,7.0,7.0,8.0,1,9,0.54,32.0,34.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,10.0,8.0,7.0,7.0,2
3456,6.0,239,246.0,10,0,0,7.0,9.0,9.0,7.0,4.0,35.0,20.0,10.0,20.0,10.0,5.0,5.0,9.0,7.0,7.0,5.0,6.0,7.0,1,9,0.52,25.0,34.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,15.0,15.0,15.0,20.0,15.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,10.0,8.0,7.0,7.0,2
3466,7.0,240,247.0,10,0,0,3.0,8.0,3.0,5.0,6.0,20.0,30.0,10.0,15.0,0.0,25.0,4.0,5.0,5.0,4.0,7.0,3.0,4.0,1,9,-0.06,25.0,26.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,5.0,3.0,3.0,4.0,2
3475,8.0,241,247.0,10,0,0,8.0,10.0,8.0,8.0,8.0,20.0,30.0,10.0,15.0,0.0,25.0,5.0,10.0,10.0,9.0,6.0,7.0,8.0,1,9,-0.15,25.0,29.0,90.0,2.0,2.0,2.0,2.0,2.0,15.0,35.0,15.0,10.0,10.0,15.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,2
3490,1.0,243,235.0,10,1,1,7.0,9.0,9.0,8.0,5.0,15.0,15.0,20.0,20.0,20.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,8.0,1,9,0.33,23.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,25.0,20.0,15.0,20.0,5.0,15.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,8.0,9.0,6.0,6.0,2
3492,1.0,243,237.0,10,1,0,7.0,9.0,9.0,8.0,5.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,1,9,0.38,34.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,25.0,20.0,15.0,20.0,5.0,15.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,8.0,9.0,6.0,6.0,2
3493,1.0,243,238.0,10,1,0,7.0,9.0,9.0,8.0,5.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,7.0,6.0,5.0,8.0,6.0,6.0,1,9,0.28,27.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,25.0,20.0,15.0,20.0,5.0,15.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,8.0,9.0,6.0,6.0,2
3494,1.0,243,239.0,10,1,0,7.0,9.0,9.0,8.0,5.0,10.0,25.0,20.0,20.0,5.0,20.0,6.0,9.0,7.0,6.0,9.0,6.0,6.0,1,9,0.28,34.0,27.0,20.0,20.0,20.0,25.0,5.0,10.0,25.0,20.0,15.0,20.0,5.0,15.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,8.0,9.0,6.0,6.0,2
3499,2.0,244,235.0,10,1,0,7.0,10.0,10.0,7.0,10.0,15.0,15.0,20.0,20.0,20.0,10.0,9.0,9.0,7.0,8.0,8.0,5.0,6.0,1,9,0.01,23.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,30.0,5.0,5.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,9.0,10.0,8.0,9.0,2
3501,2.0,244,237.0,10,1,0,7.0,10.0,10.0,7.0,10.0,10.0,20.0,20.0,20.0,20.0,10.0,2.0,6.0,8.0,4.0,3.0,1.0,3.0,1,9,0.73,34.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,30.0,5.0,5.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,9.0,10.0,8.0,9.0,2
3502,2.0,244,238.0,10,1,1,7.0,10.0,10.0,7.0,10.0,15.0,20.0,20.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,1,9,0.18,27.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,30.0,5.0,5.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,9.0,10.0,8.0,9.0,2
3503,2.0,244,239.0,10,1,0,7.0,10.0,10.0,7.0,10.0,10.0,25.0,20.0,20.0,5.0,20.0,6.0,8.0,9.0,3.0,6.0,3.0,3.0,1,9,0.66,34.0,28.0,20.0,20.0,20.0,10.0,10.0,20.0,40.0,10.0,10.0,30.0,5.0,5.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,9.0,10.0,8.0,9.0,2
3508,3.0,245,235.0,10,1,0,5.0,7.0,8.0,6.0,7.0,15.0,15.0,20.0,20.0,20.0,10.0,7.0,6.0,6.0,5.0,4.0,4.0,6.0,1,9,0.43,23.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,30.0,10.0,12.0,18.0,15.0,15.0,25.0,11.0,11.0,18.0,20.0,15.0,6.0,7.0,9.0,7.0,6.0,2
3510,3.0,245,237.0,10,1,0,5.0,7.0,8.0,6.0,7.0,10.0,20.0,20.0,20.0,20.0,10.0,7.0,8.0,6.0,6.0,7.0,6.0,6.0,1,9,0.31,34.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,30.0,10.0,12.0,18.0,15.0,15.0,25.0,11.0,11.0,18.0,20.0,15.0,6.0,7.0,9.0,7.0,6.0,2
3511,3.0,245,238.0,10,1,0,5.0,7.0,8.0,6.0,7.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,7.0,6.0,6.0,6.0,4.0,5.0,1,9,0.26,27.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,30.0,10.0,12.0,18.0,15.0,15.0,25.0,11.0,11.0,18.0,20.0,15.0,6.0,7.0,9.0,7.0,6.0,2
3512,3.0,245,239.0,10,1,1,5.0,7.0,8.0,6.0,7.0,10.0,25.0,20.0,20.0,5.0,20.0,6.0,8.0,8.0,6.0,5.0,3.0,7.0,1,9,0.54,34.0,32.0,18.0,10.0,30.0,10.0,10.0,22.0,30.0,10.0,12.0,18.0,15.0,15.0,25.0,11.0,11.0,18.0,20.0,15.0,6.0,7.0,9.0,7.0,6.0,2
3517,4.0,246,235.0,10,1,0,7.0,8.0,7.0,6.0,6.0,15.0,15.0,20.0,20.0,20.0,10.0,6.0,3.0,5.0,5.0,7.0,4.0,4.0,1,9,0.44,23.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,45.0,5.0,5.0,30.0,5.0,10.0,40.0,5.0,5.0,30.0,15.0,5.0,7.0,7.0,6.0,6.0,4.0,2
3519,4.0,246,237.0,10,1,0,7.0,8.0,7.0,6.0,6.0,10.0,20.0,20.0,20.0,20.0,10.0,3.0,7.0,7.0,4.0,7.0,5.0,5.0,1,9,0.24,34.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,45.0,5.0,5.0,30.0,5.0,10.0,40.0,5.0,5.0,30.0,15.0,5.0,7.0,7.0,6.0,6.0,4.0,2
3520,4.0,246,238.0,10,1,0,7.0,8.0,7.0,6.0,6.0,15.0,20.0,20.0,15.0,15.0,15.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,1,9,0.46,27.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,45.0,5.0,5.0,30.0,5.0,10.0,40.0,5.0,5.0,30.0,15.0,5.0,7.0,7.0,6.0,6.0,4.0,2
3521,4.0,246,239.0,10,1,0,7.0,8.0,7.0,6.0,6.0,10.0,25.0,20.0,20.0,5.0,20.0,5.0,5.0,6.0,5.0,7.0,6.0,6.0,1,9,0.52,34.0,25.0,35.0,20.0,10.0,20.0,10.0,5.0,45.0,5.0,5.0,30.0,5.0,10.0,40.0,5.0,5.0,30.0,15.0,5.0,7.0,7.0,6.0,6.0,4.0,2
3527,5.0,247,236.0,10,1,0,5.0,10.0,8.0,2.0,4.0,15.0,20.0,15.0,20.0,15.0,15.0,7.0,7.0,5.0,3.0,7.0,3.0,3.0,1,9,-0.14,24.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,3.0,8.0,6.0,2.0,3.0,2
3531,5.0,247,240.0,10,1,0,5.0,10.0,8.0,2.0,4.0,10.0,30.0,30.0,10.0,10.0,10.0,6.0,6.0,4.0,8.0,3.0,4.0,7.0,1,9,-0.06,26.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,3.0,8.0,6.0,2.0,3.0,2
3532,5.0,247,241.0,10,1,0,5.0,10.0,8.0,2.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,5.0,4.0,3.0,5.0,1,9,-0.15,29.0,25.0,20.0,30.0,10.0,15.0,0.0,25.0,35.0,20.0,5.0,25.0,0.0,15.0,30.0,12.0,20.0,23.0,5.0,10.0,3.0,8.0,6.0,2.0,3.0,2
3534,6.0,248,234.0,10,1,0,5.0,6.0,8.0,8.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,7.0,8.0,6.0,7.0,3.0,7.0,1,9,0.23,22.0,27.0,25.0,15.0,20.0,20.0,15.0,5.0,35.0,5.0,15.0,30.0,5.0,10.0,20.0,15.0,15.0,25.0,20.0,5.0,5.0,8.0,6.0,8.0,7.0,2
3543,7.0,249,234.0,10,1,0,7.0,9.0,10.0,7.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,9.0,9.0,8.0,9.0,7.0,9.0,9.0,1,9,0.3,22.0,33.0,22.0,22.0,15.0,15.0,5.0,21.0,35.0,15.0,5.0,25.0,5.0,20.0,15.0,15.0,25.0,10.0,25.0,10.0,7.0,9.0,10.0,7.0,7.0,2
3552,8.0,250,234.0,10,1,0,10.0,9.0,10.0,9.0,10.0,20.0,20.0,20.0,10.0,10.0,20.0,5.0,10.0,6.0,7.0,7.0,4.0,5.0,1,9,0.66,22.0,25.0,20.0,20.0,20.0,20.0,10.0,10.0,30.0,20.0,10.0,20.0,5.0,15.0,20.0,20.0,20.0,20.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,2
3561,9.0,251,234.0,10,1,0,8.0,10.0,10.0,9.0,9.0,20.0,20.0,20.0,10.0,10.0,20.0,8.0,8.0,8.0,6.0,9.0,6.0,7.0,1,9,-0.12,22.0,33.0,19.0,19.0,19.0,19.0,19.0,5.0,30.0,10.0,30.0,10.0,10.0,10.0,13.0,20.0,30.0,15.0,15.0,7.0,8.0,10.0,10.0,10.0,10.0,2
3571,1.0,252,274.0,11,0,1,9.0,9.0,9.0,9.0,10.0,30.0,10.0,20.0,20.0,10.0,10.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,2,21,0.47,24.0,28.0,0.0,25.0,25.0,25.0,25.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,20.0,5.0,20.0,20.0,20.0,15.0,9.0,10.0,8.0,7.0,7.0,2
3590,1.0,252,293.0,11,0,0,9.0,9.0,9.0,9.0,10.0,23.0,18.0,21.0,18.0,10.0,10.0,2.0,8.0,8.0,3.0,8.0,1.0,2.0,2,21,0.47,28.0,28.0,0.0,25.0,25.0,25.0,25.0,0.0,30.0,20.0,10.0,30.0,0.0,10.0,20.0,5.0,20.0,20.0,20.0,15.0,9.0,10.0,8.0,7.0,7.0,2
3601,2.0,253,283.0,11,0,0,8.0,10.0,8.0,9.0,7.0,50.0,10.0,10.0,10.0,10.0,10.0,4.0,8.0,8.0,5.0,6.0,4.0,5.0,2,21,-0.29,27.0,33.0,25.0,30.0,10.0,10.0,5.0,20.0,30.0,20.0,10.0,25.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,8.0,10.0,9.0,9.0,9.0,2
3605,2.0,253,287.0,11,0,0,8.0,10.0,8.0,9.0,7.0,35.0,40.0,5.0,5.0,7.0,8.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,2,21,0.26,22.0,33.0,25.0,30.0,10.0,10.0,5.0,20.0,30.0,20.0,10.0,25.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,8.0,10.0,9.0,9.0,9.0,2
3607,2.0,253,289.0,11,0,0,8.0,10.0,8.0,9.0,7.0,20.0,30.0,10.0,20.0,0.0,20.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,2,21,0.13,28.0,33.0,25.0,30.0,10.0,10.0,5.0,20.0,30.0,20.0,10.0,25.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,8.0,10.0,9.0,9.0,9.0,2
3609,2.0,253,291.0,11,0,0,8.0,10.0,8.0,9.0,7.0,20.0,20.0,15.0,15.0,12.0,18.0,4.0,7.0,7.0,6.0,8.0,6.0,6.0,2,21,0.09,27.0,33.0,25.0,30.0,10.0,10.0,5.0,20.0,30.0,20.0,10.0,25.0,5.0,20.0,40.0,20.0,5.0,20.0,5.0,20.0,8.0,10.0,9.0,9.0,9.0,2
3612,3.0,254,273.0,11,0,0,8.0,7.0,10.0,8.0,8.0,30.0,25.0,18.0,18.0,4.0,5.0,6.0,6.0,6.0,2.0,5.0,2.0,4.0,2,21,0.62,29.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
3614,3.0,254,275.0,11,0,0,8.0,7.0,10.0,8.0,8.0,25.0,10.0,25.0,5.0,10.0,25.0,8.0,7.0,6.0,5.0,4.0,3.0,4.0,2,21,0.34,21.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
3615,3.0,254,276.0,11,0,0,8.0,7.0,10.0,8.0,8.0,24.0,16.0,28.0,14.0,8.0,10.0,8.0,7.0,6.0,5.0,5.0,3.0,7.0,2,21,0.49,26.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
3616,3.0,254,277.0,11,0,0,8.0,7.0,10.0,8.0,8.0,60.0,20.0,0.0,20.0,0.0,0.0,9.0,5.0,8.0,7.0,5.0,4.0,8.0,2,21,0.19,25.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
3617,3.0,254,278.0,11,0,0,8.0,7.0,10.0,8.0,8.0,25.0,15.0,20.0,25.0,10.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,3.0,2,21,0.74,32.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
3618,3.0,254,279.0,11,0,0,8.0,7.0,10.0,8.0,8.0,27.0,15.0,28.0,10.0,10.0,10.0,9.0,8.0,8.0,6.0,8.0,4.0,8.0,2,21,0.39,25.0,22.0,25.0,7.0,25.0,25.0,8.0,10.0,25.0,10.0,15.0,15.0,15.0,20.0,30.0,15.0,10.0,25.0,10.0,10.0,7.0,6.0,10.0,9.0,9.0,2
